,split,class_name,video_name,dataset
8171,train,clean floor,v_MoppingFloor_g08_c01.avi,UCF-101
8172,train,clean floor,370351.mp4,Kinetics
8173,train,clean floor,189230.mp4,Kinetics
8174,train,clean floor,332029.mp4,Kinetics
8175,train,clean floor,188763.mp4,Kinetics
8176,train,clean floor,188700.mp4,Kinetics
8177,train,clean floor,v_MoppingFloor_g04_c04.avi,UCF-101
8178,train,clean floor,370327.mp4,Kinetics
8179,train,clean floor,332137.mp4,Kinetics
8180,train,clean floor,332228.mp4,Kinetics
8181,train,clean floor,370303.mp4,Kinetics
8182,train,clean floor,370310.mp4,Kinetics
8183,train,clean floor,188999.mp4,Kinetics
8184,train,clean floor,331732.mp4,Kinetics
8185,train,clean floor,332152.mp4,Kinetics
8186,train,clean floor,370377.mp4,Kinetics
8187,train,clean floor,188723.mp4,Kinetics
8188,train,clean floor,370015.mp4,Kinetics
8189,train,clean floor,331722.mp4,Kinetics
8190,train,clean floor,188976.mp4,Kinetics
8191,train,clean floor,189041.mp4,Kinetics
8192,train,clean floor,370003.mp4,Kinetics
8193,train,clean floor,370358.mp4,Kinetics
8194,train,clean floor,189105.mp4,Kinetics
8195,train,clean floor,188944.mp4,Kinetics
8196,train,clean floor,188812.mp4,Kinetics
8197,train,clean floor,332202.mp4,Kinetics
8198,train,clean floor,332211.mp4,Kinetics
8199,train,clean floor,331729.mp4,Kinetics
8200,train,clean floor,369994.mp4,Kinetics
8201,train,clean floor,189185.mp4,Kinetics
8202,train,clean floor,369969.mp4,Kinetics
8203,train,clean floor,v_MoppingFloor_g18_c01.avi,UCF-101
8204,train,clean floor,370470.mp4,Kinetics
8205,train,clean floor,188759.mp4,Kinetics
8206,train,clean floor,370360.mp4,Kinetics
8207,train,clean floor,370249.mp4,Kinetics
8208,train,clean floor,370165.mp4,Kinetics
8209,train,clean floor,370257.mp4,Kinetics
8210,train,clean floor,370095.mp4,Kinetics
8211,train,clean floor,331887.mp4,Kinetics
8212,train,clean floor,332119.mp4,Kinetics
8213,train,clean floor,369959.mp4,Kinetics
8214,train,clean floor,189198.mp4,Kinetics
8215,train,clean floor,370007.mp4,Kinetics
8216,train,clean floor,370037.mp4,Kinetics
8217,train,clean floor,188714.mp4,Kinetics
8218,train,clean floor,370354.mp4,Kinetics
8219,train,clean floor,331839.mp4,Kinetics
8220,train,clean floor,331915.mp4,Kinetics
8221,train,clean floor,189212.mp4,Kinetics
8222,train,clean floor,370190.mp4,Kinetics
8223,train,clean floor,v_MoppingFloor_g17_c02.avi,UCF-101
8224,train,clean floor,331822.mp4,Kinetics
8225,train,clean floor,188904.mp4,Kinetics
8226,train,clean floor,370014.mp4,Kinetics
8227,train,clean floor,331989.mp4,Kinetics
8228,train,clean floor,188871.mp4,Kinetics
8229,train,clean floor,v_MoppingFloor_g12_c04.avi,UCF-101
8230,train,clean floor,331731.mp4,Kinetics
8231,train,clean floor,189221.mp4,Kinetics
8232,train,clean floor,189133.mp4,Kinetics
8233,train,clean floor,370429.mp4,Kinetics
8234,train,clean floor,370406.mp4,Kinetics
8235,train,clean floor,332097.mp4,Kinetics
8236,train,clean floor,188890.mp4,Kinetics
8237,train,clean floor,331761.mp4,Kinetics
8238,train,clean floor,189110.mp4,Kinetics
8239,train,clean floor,331763.mp4,Kinetics
8240,train,clean floor,189273.mp4,Kinetics
8241,train,clean floor,v_MoppingFloor_g20_c03.avi,UCF-101
8242,train,clean floor,370082.mp4,Kinetics
8243,train,clean floor,332161.mp4,Kinetics
8244,train,clean floor,370104.mp4,Kinetics
8245,train,clean floor,188788.mp4,Kinetics
8246,train,clean floor,189227.mp4,Kinetics
8247,train,clean floor,189225.mp4,Kinetics
8248,train,clean floor,370437.mp4,Kinetics
8249,train,clean floor,370416.mp4,Kinetics
8250,train,clean floor,370097.mp4,Kinetics
8251,train,clean floor,332198.mp4,Kinetics
8252,train,clean floor,189063.mp4,Kinetics
8253,train,clean floor,189060.mp4,Kinetics
8254,train,clean floor,332073.mp4,Kinetics
8255,train,clean floor,332223.mp4,Kinetics
8256,train,clean floor,188722.mp4,Kinetics
8257,train,clean floor,331749.mp4,Kinetics
8258,train,clean floor,188907.mp4,Kinetics
8259,train,clean floor,188862.mp4,Kinetics
8260,train,clean floor,331996.mp4,Kinetics
8261,train,clean floor,188892.mp4,Kinetics
8262,train,clean floor,370024.mp4,Kinetics
8263,train,clean floor,188959.mp4,Kinetics
8264,train,clean floor,370396.mp4,Kinetics
8265,train,clean floor,188724.mp4,Kinetics
8266,train,clean floor,331963.mp4,Kinetics
8267,train,clean floor,369947.mp4,Kinetics
8268,train,clean floor,188776.mp4,Kinetics
8269,train,clean floor,188939.mp4,Kinetics
8270,train,clean floor,331806.mp4,Kinetics
8271,train,clean floor,189145.mp4,Kinetics
8272,train,clean floor,332077.mp4,Kinetics
8273,train,clean floor,189012.mp4,Kinetics
8274,train,clean floor,370027.mp4,Kinetics
8275,train,clean floor,370038.mp4,Kinetics
8276,train,clean floor,332157.mp4,Kinetics
8277,train,clean floor,189309.mp4,Kinetics
8278,train,clean floor,v_MoppingFloor_g19_c04.avi,UCF-101
8279,train,clean floor,188985.mp4,Kinetics
8280,train,clean floor,370387.mp4,Kinetics
8281,train,clean floor,188786.mp4,Kinetics
8282,train,clean floor,189085.mp4,Kinetics
8283,train,clean floor,332003.mp4,Kinetics
8284,train,clean floor,331876.mp4,Kinetics
8285,train,clean floor,331814.mp4,Kinetics
8286,train,clean floor,370164.mp4,Kinetics
8287,train,clean floor,370211.mp4,Kinetics
8288,train,clean floor,370077.mp4,Kinetics
8289,train,clean floor,v_MoppingFloor_g14_c04.avi,UCF-101
8290,train,clean floor,189231.mp4,Kinetics
8291,train,clean floor,332068.mp4,Kinetics
8292,train,clean floor,332255.mp4,Kinetics
8293,train,clean floor,370287.mp4,Kinetics
8294,train,clean floor,331869.mp4,Kinetics
8295,train,clean floor,370316.mp4,Kinetics
8296,train,clean floor,369878.mp4,Kinetics
8297,train,clean floor,331947.mp4,Kinetics
8298,train,clean floor,332164.mp4,Kinetics
8299,train,clean floor,189278.mp4,Kinetics
8300,train,clean floor,369977.mp4,Kinetics
8301,train,clean floor,332033.mp4,Kinetics
8302,train,clean floor,331911.mp4,Kinetics
8303,train,clean floor,189275.mp4,Kinetics
8304,train,clean floor,189192.mp4,Kinetics
8305,train,clean floor,332028.mp4,Kinetics
8306,train,clean floor,188922.mp4,Kinetics
8307,train,clean floor,370154.mp4,Kinetics
8308,train,clean floor,370374.mp4,Kinetics
8309,train,clean floor,370150.mp4,Kinetics
8310,train,clean floor,331896.mp4,Kinetics
8311,train,clean floor,v_MoppingFloor_g19_c03.avi,UCF-101
8312,train,clean floor,370090.mp4,Kinetics
8313,train,clean floor,331829.mp4,Kinetics
8314,train,clean floor,369939.mp4,Kinetics
8315,train,clean floor,188678.mp4,Kinetics
8316,train,clean floor,331954.mp4,Kinetics
8317,train,clean floor,188747.mp4,Kinetics
8318,train,clean floor,331868.mp4,Kinetics
8319,train,clean floor,370073.mp4,Kinetics
8320,train,clean floor,189266.mp4,Kinetics
8321,train,clean floor,331944.mp4,Kinetics
8322,train,clean floor,370458.mp4,Kinetics
8323,train,clean floor,189201.mp4,Kinetics
8324,train,clean floor,331988.mp4,Kinetics
8325,train,clean floor,188746.mp4,Kinetics
8326,train,clean floor,189089.mp4,Kinetics
8327,train,clean floor,370315.mp4,Kinetics
8328,train,clean floor,369892.mp4,Kinetics
8329,train,clean floor,188888.mp4,Kinetics
8330,train,clean floor,332082.mp4,Kinetics
8331,train,clean floor,332060.mp4,Kinetics
8332,train,clean floor,332180.mp4,Kinetics
8333,train,clean floor,331807.mp4,Kinetics
8334,train,clean floor,332130.mp4,Kinetics
8335,train,clean floor,331770.mp4,Kinetics
8336,train,clean floor,370459.mp4,Kinetics
8337,train,clean floor,369989.mp4,Kinetics
8338,train,clean floor,370118.mp4,Kinetics
8339,train,clean floor,369945.mp4,Kinetics
8340,train,clean floor,331728.mp4,Kinetics
8341,train,clean floor,369966.mp4,Kinetics
8342,train,clean floor,188718.mp4,Kinetics
8343,train,clean floor,188774.mp4,Kinetics
8344,train,clean floor,370144.mp4,Kinetics
8345,train,clean floor,189140.mp4,Kinetics
8346,train,clean floor,188882.mp4,Kinetics
8347,train,clean floor,331994.mp4,Kinetics
8348,train,clean floor,189322.mp4,Kinetics
8349,train,clean floor,370242.mp4,Kinetics
8350,train,clean floor,369933.mp4,Kinetics
8351,train,clean floor,331858.mp4,Kinetics
8352,train,clean floor,332165.mp4,Kinetics
8353,train,clean floor,369901.mp4,Kinetics
8354,train,clean floor,189223.mp4,Kinetics
8355,train,clean floor,370213.mp4,Kinetics
8356,train,clean floor,332232.mp4,Kinetics
8357,train,clean floor,370207.mp4,Kinetics
8358,train,clean floor,332203.mp4,Kinetics
8359,train,clean floor,189209.mp4,Kinetics
8360,train,clean floor,189099.mp4,Kinetics
8361,train,clean floor,188942.mp4,Kinetics
8362,train,clean floor,189075.mp4,Kinetics
8363,train,clean floor,189115.mp4,Kinetics
8364,train,clean floor,369953.mp4,Kinetics
8365,train,clean floor,331784.mp4,Kinetics
8366,train,clean floor,331746.mp4,Kinetics
8367,train,clean floor,331950.mp4,Kinetics
8368,train,clean floor,189117.mp4,Kinetics
8369,train,clean floor,189112.mp4,Kinetics
8370,train,clean floor,331724.mp4,Kinetics
8371,train,clean floor,332305.mp4,Kinetics
8372,train,clean floor,188992.mp4,Kinetics
8373,train,clean floor,331780.mp4,Kinetics
8374,train,clean floor,v_MoppingFloor_g25_c03.avi,UCF-101
8375,train,clean floor,189299.mp4,Kinetics
8376,train,clean floor,188986.mp4,Kinetics
8377,train,clean floor,370147.mp4,Kinetics
8378,train,clean floor,332016.mp4,Kinetics
8379,train,clean floor,189031.mp4,Kinetics
8380,train,clean floor,331755.mp4,Kinetics
8381,train,clean floor,332020.mp4,Kinetics
8382,train,clean floor,189262.mp4,Kinetics
8383,train,clean floor,332070.mp4,Kinetics
8384,train,clean floor,v_MoppingFloor_g11_c01.avi,UCF-101
8385,train,clean floor,370267.mp4,Kinetics
8386,train,clean floor,189251.mp4,Kinetics
8387,train,clean floor,370138.mp4,Kinetics
8388,train,clean floor,189006.mp4,Kinetics
8389,train,clean floor,332012.mp4,Kinetics
8390,train,clean floor,331781.mp4,Kinetics
8391,train,clean floor,331857.mp4,Kinetics
8392,train,clean floor,331759.mp4,Kinetics
8393,train,clean floor,189076.mp4,Kinetics
8394,train,clean floor,331932.mp4,Kinetics
8395,train,clean floor,331923.mp4,Kinetics
8396,train,clean floor,189160.mp4,Kinetics
8397,train,clean floor,189335.mp4,Kinetics
8398,train,clean floor,369897.mp4,Kinetics
8399,train,clean floor,369960.mp4,Kinetics
8400,train,clean floor,370229.mp4,Kinetics
8401,train,clean floor,331846.mp4,Kinetics
8402,train,clean floor,v_MoppingFloor_g04_c05.avi,UCF-101
8403,train,clean floor,332018.mp4,Kinetics
8404,train,clean floor,189123.mp4,Kinetics
8405,train,clean floor,369926.mp4,Kinetics
8406,train,clean floor,332279.mp4,Kinetics
8407,train,clean floor,331967.mp4,Kinetics
8408,train,clean floor,369895.mp4,Kinetics
8409,train,clean floor,188721.mp4,Kinetics
8410,train,clean floor,v_MoppingFloor_g01_c02.avi,UCF-101
8411,train,clean floor,370081.mp4,Kinetics
8412,train,clean floor,332168.mp4,Kinetics
8413,train,clean floor,331974.mp4,Kinetics
8414,train,clean floor,188899.mp4,Kinetics
8415,train,clean floor,332134.mp4,Kinetics
8416,train,clean floor,189070.mp4,Kinetics
8417,train,clean floor,v_MoppingFloor_g11_c03.avi,UCF-101
8418,train,clean floor,188739.mp4,Kinetics
8419,train,clean floor,332021.mp4,Kinetics
8420,train,clean floor,331957.mp4,Kinetics
8421,train,clean floor,370349.mp4,Kinetics
8422,train,clean floor,332038.mp4,Kinetics
8423,train,clean floor,370368.mp4,Kinetics
8424,train,clean floor,188816.mp4,Kinetics
8425,train,clean floor,188967.mp4,Kinetics
8426,train,clean floor,331720.mp4,Kinetics
8427,train,clean floor,369931.mp4,Kinetics
8428,train,clean floor,189125.mp4,Kinetics
8429,train,clean floor,332145.mp4,Kinetics
8430,train,clean floor,188729.mp4,Kinetics
8431,train,clean floor,332302.mp4,Kinetics
8432,train,clean floor,188913.mp4,Kinetics
8433,train,clean floor,369970.mp4,Kinetics
8434,train,clean floor,188844.mp4,Kinetics
8435,train,clean floor,370432.mp4,Kinetics
8436,train,clean floor,370019.mp4,Kinetics
8437,train,clean floor,331842.mp4,Kinetics
8438,train,clean floor,332091.mp4,Kinetics
8439,train,clean floor,332050.mp4,Kinetics
8440,train,clean floor,370370.mp4,Kinetics
8441,train,clean floor,188688.mp4,Kinetics
8442,train,clean floor,369961.mp4,Kinetics
8443,train,clean floor,189178.mp4,Kinetics
8444,train,clean floor,331885.mp4,Kinetics
8445,train,clean floor,188893.mp4,Kinetics
8446,train,clean floor,369899.mp4,Kinetics
8447,train,clean floor,188740.mp4,Kinetics
8448,train,clean floor,370397.mp4,Kinetics
8449,train,clean floor,332048.mp4,Kinetics
8450,train,clean floor,189037.mp4,Kinetics
8451,train,clean floor,370464.mp4,Kinetics
8452,train,clean floor,188894.mp4,Kinetics
8453,train,clean floor,370029.mp4,Kinetics
8454,train,clean floor,331840.mp4,Kinetics
8455,train,clean floor,189021.mp4,Kinetics
8456,train,clean floor,189019.mp4,Kinetics
8457,train,clean floor,188906.mp4,Kinetics
8458,train,clean floor,370232.mp4,Kinetics
8459,train,clean floor,370195.mp4,Kinetics
8460,train,clean floor,370222.mp4,Kinetics
8461,train,clean floor,v_MoppingFloor_g16_c04.avi,UCF-101
8462,train,clean floor,188821.mp4,Kinetics
8463,train,clean floor,188966.mp4,Kinetics
8464,train,clean floor,369879.mp4,Kinetics
8465,train,clean floor,370334.mp4,Kinetics
8466,train,clean floor,370062.mp4,Kinetics
8467,train,clean floor,188984.mp4,Kinetics
8468,train,clean floor,189188.mp4,Kinetics
8469,train,clean floor,v_MoppingFloor_g21_c03.avi,UCF-101
8470,train,clean floor,369950.mp4,Kinetics
8471,train,clean floor,370380.mp4,Kinetics
8472,train,clean floor,369934.mp4,Kinetics
8473,train,clean floor,189208.mp4,Kinetics
8474,train,clean floor,189034.mp4,Kinetics
8475,train,clean floor,188808.mp4,Kinetics
8476,train,clean floor,188685.mp4,Kinetics
8477,train,clean floor,188809.mp4,Kinetics
8478,train,clean floor,331762.mp4,Kinetics
8479,train,clean floor,370046.mp4,Kinetics
8480,train,clean floor,189224.mp4,Kinetics
8481,train,clean floor,188711.mp4,Kinetics
8482,train,clean floor,370466.mp4,Kinetics
8483,train,clean floor,189116.mp4,Kinetics
8484,train,clean floor,370126.mp4,Kinetics
8485,train,clean floor,331851.mp4,Kinetics
8486,train,clean floor,370158.mp4,Kinetics
8487,train,clean floor,369924.mp4,Kinetics
8488,train,clean floor,370044.mp4,Kinetics
8489,train,clean floor,370068.mp4,Kinetics
8490,train,clean floor,331878.mp4,Kinetics
8491,train,clean floor,369919.mp4,Kinetics
8492,train,clean floor,369963.mp4,Kinetics
8493,train,clean floor,332022.mp4,Kinetics
8494,train,clean floor,332108.mp4,Kinetics
8495,train,clean floor,370471.mp4,Kinetics
8496,train,clean floor,332141.mp4,Kinetics
8497,train,clean floor,370130.mp4,Kinetics
8498,train,clean floor,332026.mp4,Kinetics
8499,train,clean floor,370009.mp4,Kinetics
8500,train,clean floor,370260.mp4,Kinetics
8501,train,clean floor,331872.mp4,Kinetics
8502,train,clean floor,332031.mp4,Kinetics
8503,train,clean floor,188727.mp4,Kinetics
8504,train,clean floor,331953.mp4,Kinetics
8505,train,clean floor,188782.mp4,Kinetics
8506,train,clean floor,370342.mp4,Kinetics
8507,train,clean floor,332249.mp4,Kinetics
8508,train,clean floor,331747.mp4,Kinetics
8509,train,clean floor,331769.mp4,Kinetics
8510,train,clean floor,188979.mp4,Kinetics
8511,train,clean floor,331880.mp4,Kinetics
8512,train,clean floor,331882.mp4,Kinetics
8513,train,clean floor,370444.mp4,Kinetics
8514,train,clean floor,370329.mp4,Kinetics
8515,train,clean floor,188679.mp4,Kinetics
8516,train,clean floor,v_MoppingFloor_g02_c05.avi,UCF-101
8517,train,clean floor,370006.mp4,Kinetics
8518,train,clean floor,189032.mp4,Kinetics
8519,train,clean floor,331914.mp4,Kinetics
8520,train,clean floor,369873.mp4,Kinetics
8521,train,clean floor,331798.mp4,Kinetics
8522,train,clean floor,189218.mp4,Kinetics
8523,train,clean floor,331930.mp4,Kinetics
8524,train,clean floor,369965.mp4,Kinetics
8525,train,clean floor,188705.mp4,Kinetics
8526,train,clean floor,331754.mp4,Kinetics
8527,train,clean floor,331931.mp4,Kinetics
8528,train,clean floor,189156.mp4,Kinetics
8529,train,clean floor,188978.mp4,Kinetics
8530,train,clean floor,189245.mp4,Kinetics
8531,train,clean floor,188815.mp4,Kinetics
8532,train,clean floor,370392.mp4,Kinetics
8533,train,clean floor,370244.mp4,Kinetics
8534,train,clean floor,v_MoppingFloor_g20_c01.avi,UCF-101
8535,train,clean floor,370162.mp4,Kinetics
8536,train,clean floor,370218.mp4,Kinetics
8537,train,clean floor,189214.mp4,Kinetics
8538,train,clean floor,331803.mp4,Kinetics
8539,train,clean floor,189310.mp4,Kinetics
8540,train,clean floor,331825.mp4,Kinetics
8541,train,clean floor,331843.mp4,Kinetics
8542,train,clean floor,370145.mp4,Kinetics
8543,train,clean floor,188860.mp4,Kinetics
8544,train,clean floor,332002.mp4,Kinetics
8545,train,clean floor,370238.mp4,Kinetics
8546,train,clean floor,v_MoppingFloor_g07_c01.avi,UCF-101
8547,train,clean floor,332271.mp4,Kinetics
8548,train,clean floor,369941.mp4,Kinetics
8549,train,clean floor,189240.mp4,Kinetics
8550,train,clean floor,370089.mp4,Kinetics
8551,train,clean floor,189297.mp4,Kinetics
8552,train,clean floor,v_MoppingFloor_g16_c01.avi,UCF-101
8553,train,clean floor,189271.mp4,Kinetics
8554,train,clean floor,332280.mp4,Kinetics
8555,train,clean floor,332235.mp4,Kinetics
8556,train,clean floor,188703.mp4,Kinetics
8557,train,clean floor,331879.mp4,Kinetics
8558,train,clean floor,332154.mp4,Kinetics
8559,train,clean floor,188969.mp4,Kinetics
8560,train,clean floor,189161.mp4,Kinetics
8561,train,clean floor,188875.mp4,Kinetics
8562,train,clean floor,331737.mp4,Kinetics
8563,train,clean floor,v_MoppingFloor_g11_c04.avi,UCF-101
8564,train,clean floor,370304.mp4,Kinetics
8565,train,clean floor,188779.mp4,Kinetics
8566,train,clean floor,332282.mp4,Kinetics
8567,train,clean floor,189042.mp4,Kinetics
8568,train,clean floor,189004.mp4,Kinetics
8569,train,clean floor,331785.mp4,Kinetics
8570,train,clean floor,v_MoppingFloor_g07_c03.avi,UCF-101
8571,train,clean floor,370049.mp4,Kinetics
8572,train,clean floor,331788.mp4,Kinetics
8573,train,clean floor,189020.mp4,Kinetics
8574,train,clean floor,332111.mp4,Kinetics
8575,train,clean floor,332229.mp4,Kinetics
8576,train,clean floor,369882.mp4,Kinetics
8577,train,clean floor,332303.mp4,Kinetics
8578,train,clean floor,370283.mp4,Kinetics
8579,train,clean floor,370335.mp4,Kinetics
8580,train,clean floor,188931.mp4,Kinetics
8581,train,clean floor,189270.mp4,Kinetics
8582,train,clean floor,370083.mp4,Kinetics
8583,train,clean floor,369984.mp4,Kinetics
8584,train,clean floor,370341.mp4,Kinetics
8585,train,clean floor,188885.mp4,Kinetics
8586,train,clean floor,332284.mp4,Kinetics
8587,train,clean floor,189276.mp4,Kinetics
8588,train,clean floor,331984.mp4,Kinetics
8589,train,clean floor,189073.mp4,Kinetics
8590,train,clean floor,369916.mp4,Kinetics
8591,train,clean floor,332214.mp4,Kinetics
8592,train,clean floor,188932.mp4,Kinetics
8593,train,clean floor,370060.mp4,Kinetics
8594,train,clean floor,332057.mp4,Kinetics
8595,train,clean floor,188735.mp4,Kinetics
8596,train,clean floor,332163.mp4,Kinetics
8597,train,clean floor,332107.mp4,Kinetics
8598,train,clean floor,331977.mp4,Kinetics
8599,train,clean floor,188916.mp4,Kinetics
8600,train,clean floor,332210.mp4,Kinetics
8601,train,clean floor,188912.mp4,Kinetics
8602,train,clean floor,369923.mp4,Kinetics
8603,train,clean floor,188936.mp4,Kinetics
8604,train,clean floor,188995.mp4,Kinetics
8605,train,clean floor,189234.mp4,Kinetics
8606,train,clean floor,188926.mp4,Kinetics
8607,train,clean floor,188827.mp4,Kinetics
8608,train,clean floor,332004.mp4,Kinetics
8609,train,clean floor,370025.mp4,Kinetics
8610,train,clean floor,188737.mp4,Kinetics
8611,train,clean floor,188901.mp4,Kinetics
8612,train,clean floor,332253.mp4,Kinetics
8613,train,clean floor,370179.mp4,Kinetics
8614,train,clean floor,332019.mp4,Kinetics
8615,train,clean floor,189170.mp4,Kinetics
8616,train,clean floor,189180.mp4,Kinetics
8617,train,clean floor,331767.mp4,Kinetics
8618,train,clean floor,370355.mp4,Kinetics
8619,train,clean floor,370291.mp4,Kinetics
8620,train,clean floor,331933.mp4,Kinetics
8621,train,clean floor,370041.mp4,Kinetics
8622,train,clean floor,189280.mp4,Kinetics
8623,train,clean floor,331997.mp4,Kinetics
8624,train,clean floor,370447.mp4,Kinetics
8625,train,clean floor,v_MoppingFloor_g07_c05.avi,UCF-101
8626,train,clean floor,189189.mp4,Kinetics
8627,train,clean floor,188696.mp4,Kinetics
8628,train,clean floor,370002.mp4,Kinetics
8629,train,clean floor,188728.mp4,Kinetics
8630,train,clean floor,369978.mp4,Kinetics
8631,train,clean floor,189157.mp4,Kinetics
8632,train,clean floor,331884.mp4,Kinetics
8633,train,clean floor,370153.mp4,Kinetics
8634,train,clean floor,370042.mp4,Kinetics
8635,train,clean floor,370282.mp4,Kinetics
8636,train,clean floor,331971.mp4,Kinetics
8637,train,clean floor,331833.mp4,Kinetics
8638,train,clean floor,188710.mp4,Kinetics
8639,train,clean floor,189204.mp4,Kinetics
8640,train,clean floor,332109.mp4,Kinetics
8641,train,clean floor,332138.mp4,Kinetics
8642,train,clean floor,331795.mp4,Kinetics
8643,train,clean floor,370375.mp4,Kinetics
8644,train,clean floor,189257.mp4,Kinetics
8645,train,clean floor,189267.mp4,Kinetics
8646,train,clean floor,370102.mp4,Kinetics
8647,train,clean floor,189327.mp4,Kinetics
8648,train,clean floor,v_MoppingFloor_g21_c02.avi,UCF-101
8649,train,clean floor,332053.mp4,Kinetics
8650,train,clean floor,189177.mp4,Kinetics
8651,train,clean floor,331960.mp4,Kinetics
8652,train,clean floor,189233.mp4,Kinetics
8653,train,clean floor,370167.mp4,Kinetics
8654,train,clean floor,189277.mp4,Kinetics
8655,train,clean floor,331926.mp4,Kinetics
8656,train,clean floor,370035.mp4,Kinetics
8657,train,clean floor,v_MoppingFloor_g22_c04.avi,UCF-101
8658,train,clean floor,370337.mp4,Kinetics
8659,train,clean floor,332112.mp4,Kinetics
8660,train,clean floor,188881.mp4,Kinetics
8661,train,clean floor,189207.mp4,Kinetics
8662,train,clean floor,370404.mp4,Kinetics
8663,train,clean floor,331867.mp4,Kinetics
8664,train,clean floor,332194.mp4,Kinetics
8665,train,clean floor,370079.mp4,Kinetics
8666,train,clean floor,332106.mp4,Kinetics
8667,train,clean floor,369906.mp4,Kinetics
8668,train,clean floor,189114.mp4,Kinetics
8669,train,clean floor,332023.mp4,Kinetics
8670,train,clean floor,189023.mp4,Kinetics
8671,train,clean floor,188751.mp4,Kinetics
8672,train,clean floor,189332.mp4,Kinetics
8673,train,clean floor,188876.mp4,Kinetics
8674,train,clean floor,332208.mp4,Kinetics
8675,train,clean floor,370388.mp4,Kinetics
8676,train,clean floor,331792.mp4,Kinetics
8677,train,clean floor,370022.mp4,Kinetics
8678,train,clean floor,369937.mp4,Kinetics
8679,train,clean floor,331743.mp4,Kinetics
8680,train,clean floor,332032.mp4,Kinetics
8681,train,clean floor,189320.mp4,Kinetics
8682,train,clean floor,189013.mp4,Kinetics
8683,train,clean floor,370400.mp4,Kinetics
8684,train,clean floor,v_MoppingFloor_g03_c02.avi,UCF-101
8685,train,clean floor,189211.mp4,Kinetics
8686,train,clean floor,332093.mp4,Kinetics
8687,train,clean floor,331793.mp4,Kinetics
8688,train,clean floor,331771.mp4,Kinetics
8689,train,clean floor,188803.mp4,Kinetics
8690,train,clean floor,331906.mp4,Kinetics
8691,train,clean floor,188794.mp4,Kinetics
8692,train,clean floor,188691.mp4,Kinetics
8693,train,clean floor,332087.mp4,Kinetics
8694,train,clean floor,369955.mp4,Kinetics
8695,train,clean floor,332160.mp4,Kinetics
8696,train,clean floor,332135.mp4,Kinetics
8697,train,clean floor,370455.mp4,Kinetics
8698,train,clean floor,189181.mp4,Kinetics
8699,train,clean floor,332172.mp4,Kinetics
8700,train,clean floor,189053.mp4,Kinetics
8701,train,clean floor,188958.mp4,Kinetics
8702,train,clean floor,369932.mp4,Kinetics
8703,train,clean floor,188953.mp4,Kinetics
8704,train,clean floor,331773.mp4,Kinetics
8705,train,clean floor,370457.mp4,Kinetics
8706,train,clean floor,370129.mp4,Kinetics
8707,train,clean floor,188955.mp4,Kinetics
8708,train,clean floor,370188.mp4,Kinetics
8709,train,clean floor,189265.mp4,Kinetics
8710,train,clean floor,370286.mp4,Kinetics
8711,train,clean floor,331998.mp4,Kinetics
8712,train,clean floor,370462.mp4,Kinetics
8713,train,clean floor,v_MoppingFloor_g05_c02.avi,UCF-101
8714,train,clean floor,188709.mp4,Kinetics
8715,train,clean floor,188938.mp4,Kinetics
8716,train,clean floor,332221.mp4,Kinetics
8717,train,clean floor,332181.mp4,Kinetics
8718,train,clean floor,370236.mp4,Kinetics
8719,train,clean floor,189252.mp4,Kinetics
8720,train,clean floor,188974.mp4,Kinetics
8721,train,clean floor,189094.mp4,Kinetics
8722,train,clean floor,188902.mp4,Kinetics
8723,train,clean floor,332075.mp4,Kinetics
8724,train,clean floor,369922.mp4,Kinetics
8725,train,clean floor,369880.mp4,Kinetics
8726,train,clean floor,188868.mp4,Kinetics
8727,train,clean floor,188798.mp4,Kinetics
8728,train,clean floor,188972.mp4,Kinetics
8729,train,clean floor,369987.mp4,Kinetics
8730,train,clean floor,v_MoppingFloor_g17_c01.avi,UCF-101
8731,train,clean floor,v_MoppingFloor_g15_c04.avi,UCF-101
8732,train,clean floor,332105.mp4,Kinetics
8733,train,clean floor,332289.mp4,Kinetics
8734,train,clean floor,370352.mp4,Kinetics
8735,train,clean floor,370422.mp4,Kinetics
8736,train,clean floor,332039.mp4,Kinetics
8737,train,clean floor,370117.mp4,Kinetics
8738,train,clean floor,189333.mp4,Kinetics
8739,train,clean floor,332100.mp4,Kinetics
8740,train,clean floor,370001.mp4,Kinetics
8741,train,clean floor,370436.mp4,Kinetics
8742,train,clean floor,332094.mp4,Kinetics
8743,train,clean floor,370234.mp4,Kinetics
8744,train,clean floor,188947.mp4,Kinetics
8745,train,clean floor,189139.mp4,Kinetics
8746,train,clean floor,370098.mp4,Kinetics
8747,train,clean floor,188865.mp4,Kinetics
8748,train,clean floor,331818.mp4,Kinetics
8749,train,clean floor,332285.mp4,Kinetics
8750,train,clean floor,370367.mp4,Kinetics
8751,train,clean floor,370323.mp4,Kinetics
8752,train,clean floor,189236.mp4,Kinetics
8753,train,clean floor,189018.mp4,Kinetics
8754,train,clean floor,331959.mp4,Kinetics
8755,train,clean floor,332295.mp4,Kinetics
8756,train,clean floor,369885.mp4,Kinetics
8757,train,clean floor,188964.mp4,Kinetics
8758,train,clean floor,331835.mp4,Kinetics
8759,train,clean floor,370047.mp4,Kinetics
8760,train,clean floor,188698.mp4,Kinetics
8761,train,clean floor,370105.mp4,Kinetics
8762,train,clean floor,369874.mp4,Kinetics
